Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,,,,,,,,,,,,
LAMPIRAN,,,,,,,,,,,,,,,,
PERATURAN MENTERI DALAM NEGERI REPUBLIK INDONESIA,,,,,,,,,,,,,,,,
,,NOMOR,TAHUN,,,,,,,,,,,,,
,,,TENTANG KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN,,,,,,,,,,,,,
,,,,,,"B. KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN PROVINSI, KABUPATEN/KOTA. KECAMATAN DAN DESA/KELURAHAN SELURUH INDONESIA",,,,,,,,,,
,,,JUMLAH,,,N A M A,/   J U M L A H,,,LUAS,JUMLAH,,,,,
K O D E,,NAMA PROVINSI /,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,
,,KABUPATEN / KOTA,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,(Km2),(Jiwa) *),,,,,
82.06.09.2007,,,,,,,,,7,Jara-jara,,,,Semula wil. Kec. Maba,,
82.06.09.2008,,,,,,,,,8,Doromoi,,,,Pemekaran desa Perda No. 2/2012,,
82.06.09.2009,,,,,,,,,9,Lili,,,,Pemekaran desa Perda No. 2/2012,,
82.06.09.2010,,,,,,,,,10,Patlean Jaya,,,,Pemekaran desa Perda No. 2/2012,,
82.06.10,,,,,10,Kota Maba,,-,,,6,,,Perda No. 4/2006,,
82.06.10.2001,,,,,,,,,1,Wai Lukum,,,,Semula wil. Kec. Maba Selatan,,
82.06.10.2002,,,,,,,,,2,Soa Laipoh,,,,Semula wil. Kec. Maba Selatan,,
82.06.10.2003,,,,,,,,,3,Soa Sangaji,,,,Semula wil. Kec. Maba Selatan,,
82.06.10.2004,,,,,,,,,4,Soagimalaha,,,,Semula wil. Kec. Maba Selatan,,
82.06.10.2005,,,,,,,,,5,Maba Sangaji,,,,Semula wil. Kec. Maba Selatan,,
82.06.10.2006,,,,,,,,,6,Tewil,,,,Pemekaran desa Perda No. 2/2012,,
82.07,7,KAB. PULAU MOROTAI,,,,,5,-,,,88,"2.476,00",66.983,UU No. 53/2008,,
82.07.01,,,,,1,Morotai Selatan,,-,,,25,,,Semula wil. Kab. Halmahera Utara,,
82.07.01.2001,,,,,,,,,1,Gotalamo,,,,,,
82.07.01.2002,,,,,,,,,2,Daruba,,,,,,
82.07.01.2003,,,,,,,,,3,Darame,,,,,,
82.07.01.2004,,,,,,,,,4,Wawama,,,,,,
82.07.01.2005,,,,,,,,,5,Pandanga,,,,,,
82.07.01.2006,,,,,,,,,6,Juanga,,,,,,
82.07.01.2007,,,,,,,,,7,Totodoku,,,,,,
82.07.01.2008,,,,,,,,,8,Momojiu,,,,,,
82.07.01.2009,,,,,,,,,9,Sabatai Baru,,,,,,
82.07.01.2010,,,,,,,,,10,Sabatai Tua,,,,,,
82.07.01.2011,,,,,,,,,11,Daeo,,,,,,
,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,,,
82.07.01.2012,,,,,,,12,Dehegila,,,,,,,,
82.07.01.2013,,,,,,,13,Pilowo,,,,,,,,
82.07.01.2014,,,,,,,14,Galo-Galo,,,,,,,,
82.07.01.2015,,,,,,,15,Koloray,,,,,,,,
82.07.01.2016,,,,,,,16,Yayasan,,,,,,,,
82.07.01.2017,,,,,,,17,Joubela,,,,,,,,
82.07.01.2018,,,,,,,18,Aha,,,,,,,,
82.07.01.2019,,,,,,,19,Muhajirin,,,,,,,,
82.07.01.2020,,,,,,,20,Mandiri,,,,,,,,
82.07.01.2021,,,,,,,21,Falila,,,,Pemekaran Desa Daruba Perda No.2/2012,,,,
82.07.01.2022,,,,,,,22,Sabala,,,,Pemekaran Desa Sabatai Tua  Perda No.2/2012,,,,
82.07.01.2023,,,,,,,23,Daeo Majiko,,,,Pemekaran Desa Daeo Perda No.2/2012,,,,
82.07.01.2024,,,,,,,24,Morodadi,,,,Perda No.2/2012,,,,
82.07.01.2025,,,,,,,25,Nakamura,,,,Perda No.2/2012,,,,
82.07.02,,,,2,Morotai Selatan Barat,-,,,20,,,Semula wil. Kab. Halmahera Utara,,,,
82.07.02.2001,,,,,,,1,Wayabula,,,,,,,,
82.07.02.2002,,,,,,,2,Tiley,,,,,,,,
82.07.02.2003,,,,,,,3,Ngele-Ngele Kecil,,,,,,,,
82.07.02.2004,,,,,,,4,Cucumare,,,,,,,,
82.07.02.2005,,,,,,,5,Aru Irian,,,,,,,,
82.07.02.2006,,,,,,,6,Waringin,,,,,,,,
82.07.02.2007,,,,,,,7,Tutuhu,,,,,,,,
82.07.02.2008,,,,,,,8,Cio Gerong,,,,,,,,
82.07.02.2009,,,,,,,9,Posi-Posi,,,,,,,,
82.07.02.2010,,,,,,,10,Aru Burung,,,,,,,,
82.07.02.2011,,,,,,,11,Lou Madoro,,,,,,,,
82.07.02.2012,,,,,,,12,Leo-Leo,,,,,,,,
82.07.02.2013,,,,,,,13,Sami Nyamau,,,,,,,,
82.07.02.2014,,,,,,,14,Ngele-ngele Besar,,,,,,,,
82.07.02.2015,,,,,,,15,Raja,,,,,,,,
82.07.02.2016,,,,,,,16,Cio Dalam,,,,,,,,
82.07.02.2017,,,,,,,17,Usbar Pantai,,,,,,,,
82.07.02.2018,,,,,,,18,Tiley Pantai,,,,Pemekaran Desa Tiley Perda No. 2/2012,,,,
82.07.02.2019,,,,,,,19,Cio Maloleo,,,,Pemekaran Desa Cio Perda No. 2/2012,,,,
,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,,,
82.07.02.2020,,,,,,,20,Bobula,,,,Pemekaran Desa Wayabula Perda No. 2/2012,,,,
82.07.03,,,,3,Morotai Jaya,-,,,14,,,Semula wil. Kab. Halmahera Utara,,,,
82.07.03.2001,,,,,,,1,Pangeo,,,,,,,,
82.07.03.2002,,,,,,,2,Sopi,,,,,,,,
82.07.03.2003,,,,,,,3,Bere Bere Kecil,,,,,,,,
82.07.03.2004,,,,,,,4,Titigogoli,,,,,,,,
82.07.03.2005,,,,,,,5,Hapo,,,,,,,,
82.07.03.2006,,,,,,,6,Libano,,,,,,,,
82.07.03.2007,,,,,,,7,Aru,,,,,,,,
82.07.03.2008,,,,,,,8,Towara,,,,,,,,
82.07.03.2009,,,,,,,9,Cendana,,,,,,,,
82.07.03.2010,,,,,,,10,Podimor Padange,,,,Pemekaran Desa Bere-Bere Kecil Perda No. 2/2012,,,,
82.07.03.2011,,,,,,,11,Sopi Majiko,,,,Pemekaran Desa Sopi Perda No. 2/2012,,,,
82.07.03.2012,,,,,,,12,Gorugo,,,,Pemekaran Desa Pangeo Perda No. 2/2012,,,,
82.07.03.2013,,,,,,,13,Loleo,,,,Pemekaran Desa Pangeo Perda No. 2/2012,,,,
82.07.03.2014,,,,,,,14,Cempaka,,,,Pemekaran Desa Libano Perda No. 2/2012,,,,
82.07.04,,,,4,Morotai Utara,-,,,14,,,Semula wil. Kab. Halmahera Utara,,,,
82.07.04.2001,,,,,,,1,Bere-bere,,,,,,,,
82.07.04.2002,,,,,,,2,Sakita,,,,,,,,
82.07.04.2003,,,,,,,3,Tawakali,,,,,,,,
82.07.04.2004,,,,,,,4,Yao,,,,,,,,
82.07.04.2005,,,,,,,5,Bido,,,,,,,,
82.07.04.2006,,,,,,,6,Gorua,,,,,,,,
82.07.04.2007,,,,,,,7,Korago,,,,,,,,
82.07.04.2008,,,,,,,8,Lusuo,,,,,,,,
82.07.04.2009,,,,,,,9,Kenari,,,,,,,,
82.07.04.2010,,,,,,,10,Loleo Jaya,,,,,,,,
82.07.04.2011,,,,,,,11,Maba,,,,Pemekaran Desa Bere-Bere Perda No. 2/2012,,,,
82.07.04.2012,,,,,,,12,Tanjung Saleh,,,,Pemekaran Desa Sakita Perda No. 2/2012,,,,
82.07.04.2013,,,,,,,13,Goa Hira,,,,Pemekaran Desa Bere-Bere Perda No. 2/2012,,,,
82.07.04.2014,,,,,,,14,Gorua Selatan,,,,Pemekaran Desa Gorua Perda No. 2/2012,,,,
82.07.05,,,,5,Morotai Timur,-,,,15,,,Semula wil. Kab. Halmahera Utara,,,,
82.07.05.2001,,,,,,,1,Buho-Buho,,,,,,,,
82.07.05.2002,,,,,,,2,Wewemo,,,,,,,,
,,,,,,,,,,,,,,,,
51,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,JUMLAH,,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,
,,NAMA PROVINSI /,,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,
K O D E,,KABUPATEN / KOTA,,,,,,,,,,(Km2),(Jiwa) *),,,
,,,KAB,KOTA,,KECAMATAN,,KELURAHAN,,D E S A,,,,,,
82.07.05.2003,,,,,,,,,3,Mira,,,,,,
82.07.05.2004,,,,,,,,,4,Lifao,,,,,,
82.07.05.2005,,,,,,,,,5,Rahmat,,,,,,
82.07.05.2006,,,,,,,,,6,Sambiki Tua,,,,,,
82.07.05.2007,,,,,,,,,7,Sangowo,,,,,,
82.07.05.2008,,,,,,,,,8,Sambiki Baru,,,,,,
82.07.05.2009,,,,,,,,,9,Sangowo Barat,,,,Pemekaran Desa Sangowo Perda No. 2/2012,,
82.07.05.2010,,,,,,,,,10,Sangowo Timur,,,,Pemekaran Desa Sangowo Perda No. 2/2012,,
82.07.05.2011,,,,,,,,,11,Seseli Jaya,,,,Pemekaran Desa Buho-Buho Perda No. 2/2012,,
82.07.05.2012,,,,,,,,,12,Hino,,,,Pemekaran Desa Buho-Buho Perda No. 2/2012,,
82.07.05.2013,,,,,,,,,13,Gosoma Maluku,,,,Pemekaran Desa Wawemo Perda No. 2/2012,,
82.07.05.2014,,,,,,,,,14,Gamlamo,,,,Pemekaran Desa Sambiki Tua Perda No. 2/2012,,
82.07.05.2015,,,,,,,,,15,Doku Mira,,,,Pemekaran Desa Doku Mira Perda No. 2/2012,,
82.08,8,KAB. PULAU TALIABU,,,,,8,-,,,71,"1.469,93",56.202,Luas Wil. Berdasarkan UU. No. 6 Tahun 2013,,
82.08.01,,,,,1,Taliabu Barat,,-,,,13,,,Semula Wil. Kab. Sula UU No. 6/2013,,
82.08.01.2001,,,,,,,,,1,Bobong,,,,,,
82.08.01.2002,,,,,,,,,2,Talo,,,,,,
82.08.01.2003,,,,,,,,,3,Kawalo,,,,,,
82.08.01.2004,,,,,,,,,4,Limbo,,,,,,
82.08.01.2005,,,,,,,,,5,Meranti Jaya,,,,Perda No. 4/2006. Koreksi nama desa. Semula Maranti Jaya mjd,,
,,,,,,,,,,,,,,Meranti Jaya. Srt Gub Malut No 145.04/560/WG tgl 19 mei 2015,,
82.08.01.2006,,,,,,,,,6,Kramat,,,,Perda No. 4/2006,,
82.08.01.2007,,,,,,,,,7,Holbota,,,,Perda No. 4/2006,,
82.08.01.2008,,,,,,,,,8,Pancoran,,,,Perda No. 4/2006,,
82.08.01.2009,,,,,,,,,9,Wayo,,,,Perda No. 7/2008,,
82.08.01.2010,,,,,,,,,10,Loho Bubba,,,,Pemekaran Desa Perda No. 2/2010,,
82.08.01.2011,,,,,,,,,11,Kilong,,,,"Pemekaran Desa Bobong Perda No. 4/2010, UU. No. 6/2013",,
82.08.01.2012,,,,,,,,,12,Ratahaya,,,,"Pemekaran Desa Bobong Perda No. 4/2010, UU. No. 6/2013",,
82.08.01.2013,,,,,,,,,13,Woyo,,,,"Pemekaran Desa Bobong Perda No. 4/2010, UU. No. 6/2013",,
82.08.02,,,,,2,Taliabu Barat Laut,,-,,,5,,,Semula Wil. Kab. Sula UU No. 6/2013,,
82.08.02.2001,,,,,,,,,1,Nggele,,,,Semula wil. Kec. Taliabu Barat,,
82.08.02.2002,,,,,,,,,2,Salati,,,,Semula wil. Kec. Taliabu Barat,,
82.08.02.2003,,,,,,,,,3,Beringin Jaya,,,,Semula wil. Kec. Taliabu Barat,,
,,,,,,,,,,,,,,,,
52,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,,,
82.08.02.2004,,,,,,,4,Kasango,,,,"Semula wil. Kec. Taliabu Barat, Kepbup. No. 99/2008 penetapan",,,,
,,,,,,,,,,,,letak wil. adm. 6 Desa. Koreksi nama semula Kasongo mjd,,,,
,,,,,,,,,,,,Kasango. Srt Gub Malut No 145.04/560/WG tgl 19 mei 2015,,,,
82.08.02.2005,,,,,,,5,Onemay,,,,"UU No. 6/2013,",,,,
82.08.03,,,,3,Lede,-,,,5,,,Semula Wil. Kab. Sula UU No. 6/2013,,,,
82.08.03.2001,,,,,,,1,Lede,,,,Semula wil. Kec. Taliabu Barat Laut,,,,
82.08.03.2002,,,,,,,2,Todoli,,,,Semula wil. Kec. Taliabu Barat Laut,,,,
82.08.03.2003,,,,,,,3,Tolong,,,,Semula wil. Kec. Taliabu Barat Laut,,,,
82.08.03.2004,,,,,,,4,Langganu,,,,Perda No. 7/2008,,,,
82.08.03.2005,,,,,,,5,Balohang,,,,"UU. No. 6/2013,",,,,
82.08.04,,,,4,Taliabu Utara,-,,,19,,,Semula Wil. Kab. Sula UU No. 6/2013,,,,
82.08.04.2001,,,,,,,1,Mananga,,,,Semula wil. Kec. Taliabu Barat,,,,
82.08.04.2002,,,,,,,2,Tanjung Una,,,,Semula wil. Kec. Taliabu Barat,,,,
82.08.04.2003,,,,,,,3,Jorjoga,,,,Semula wil. Kec. Taliabu Barat,,,,
82.08.04.2004,,,,,,,4,Gela,,,,Semula wil. Kec. Taliabu Barat,,,,
82.08.04.2005,,,,,,,5,Minton,,,,Semula wil. Kec. Taliabu Barat,,,,
82.08.04.2006,,,,,,,6,Nunca,,,,Semula wil. Kec. Taliabu Barat,,,,
82.08.04.2007,,,,,,,7,Sahu,,,,Semula wil. Kec. Taliabu Barat,,,,
82.08.04.2008,,,,,,,8,Bua Mbono,,,,Semula wil. Kec. Taliabu Barat. Koreksi nama desa Semula Mbono,,,,
,,,,,,,,,,,,mjd Bua Mbono. Srt Gub Malut No 145.04/560/WG tgl 19 mei,,,,
,,,,,,,,,,,,2015,,,,
82.08.04.2009,,,,,,,9,Hai,,,,Semula wil. Kec. Taliabu Barat,,,,
82.08.04.2010,,,,,,,10,Tikong,,,,Kepbup. No. 99/2008 Penetapan letak wil. adm. 6 Desa,,,,
82.08.04.2011,,,,,,,11,Dege,,,,Kepbup. No. 99/2008 Penetapan letak wil. adm. 6 Desa,,,,
82.08.04.2012,,,,,,,12,Air Bulan,,,,Kepbup. No. 99/2008 Penetapan letak wil. adm. 6 Desa,,,,
82.08.04.2013,,,,,,,13,Air Kalimat,,,,Kepbup. No. 99/2008 Penetapan letak wil. adm. 6 Desa,,,,
82.08.04.2014,,,,,,,14,Ufung,,,,Kepbup. No. 99/2008 Penetapan letak wil. adm. 6 Desa,,,,
82.08.04.2015,,,,,,,15,Padang,,,,Kepbup. No. 99/2008 Penetapan letak wil. adm. 6 Desa,,,,
82.08.04.2016,,,,,,,16,Natang Kuning,,,,Semula wil. Kec. Taliabu Barat Kepbup No. 99/2008 penetapan,,,,
,,,,,,,,,,,,letak wil. adm 6 desa,,,,
82.08.04.2017,,,,,,,17,Nunu,,,,UU. No. 6/2013,,,,
82.08.04.2018,,,,,,,18,London,,,,UU. No. 6/2013,,,,
82.08.04.2019,,,,,,,19,Wahe,,,,UU. No. 6/2013,,,,
82.08.05,,,,5,Taliabu Timur,-,,,4,,,Semula Wil. Kab. Sula UU No. 6/2013,,,,
82.08.05.2001,,,,,,,1,Penu,,,,Semula wil. Kec. Taliabu Timur,,,,
82.08.05.2002,,,,,,,2,Parigi,,,,Semula wil. Kec. Taliabu Timur,,,,
82.08.05.2003,,,,,,,3,Samuya,,,,Semula wil. Kec. Taliabu Timur,,,,
,,,,,,,,,,,,,,,,
53,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,JUMLAH,,,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,
,,NAMA PROVINSI /,,,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,
K O D E,,KABUPATEN / KOTA,,,,,,,,,,,(Km2),(Jiwa) *),,
,,,KAB,KOTA,,KECAMATAN,,,KELURAHAN,,D E S A,,,,,
82.08.05.2004,,,,,,,,,,4,Tubang,,,,Semula wil. Kec. Taliabu Timur,
82.08.06,,,,,6,Taliabu Timur Selatan,,,-,,,9,,,Semula Wil. Kab. Sula UU No. 6/2013,
82.08.06.2001,,,,,,,,,,1,Waikadai,,,,,
82.08.06.2002,,,,,,,,,,2,Losseng,,,,,
82.08.06.2003,,,,,,,,,,3,Kawadang,,,,,
82.08.06.2004,,,,,,,,,,4,Sofan,,,,,
82.08.06.2005,,,,,,,,,,5,Mantarara,,,,Perda No. 4/2006,
82.08.06.2006,,,,,,,,,,6,Belo,,,,Perda No. 4/2006,
82.08.06.2007,,,,,,,,,,7,Kamaya,,,,Perda No. 4/2006,
82.08.06.2008,,,,,,,,,,8,Waikoka,,,,Perda No. 4/2006,
82.08.06.2009,,,,,,,,,,9,Waikadai Sula,,,,Perda No. 7/2008,
82.08.07,,,,,7,Taliabu Selatan,,,-,,,9,,,Semula Wil. Kab. Sula UU No. 6/2013,
82.08.07.2001,,,,,,,,,,1,Bahu,,,,Semula wil. Kec. Taliabu Barat,
82.08.07.2002,,,,,,,,,,2,Bapenu,,,,Semula wil. Kec. Taliabu Barat,
82.08.07.2003,,,,,,,,,,3,Kilo,,,,Semula wil. Kec. Taliabu Barat,
82.08.07.2004,,,,,,,,,,4,Pancado,,,,Semula wil. Kec. Taliabu Barat,
82.08.07.2005,,,,,,,,,,5,Nggaki,,,,Semula wil. Kec. Taliabu Barat,
82.08.07.2006,,,,,,,,,,6,Sumbong,,,,Semula wil. Kec. Taliabu Barat,
82.08.07.2007,,,,,,,,,,7,Maluli,,,,"Pemekaran desa Pencado Perda No. 4/2010, UU. 6/2013",
82.08.07.2008,,,,,,,,,,8,Galebo,,,,"Pemekaran desa Pencado Perda No. 4/2010, UU. 6/2013",
82.08.07.2009,,,,,,,,,,9,Nggoli,,,,"Pemekaran desa Pencado Perda No. 4/2010, UU. 6/2013",
82.08.08,,,,,8,Tabona,,,-,,,7,,,Semula Wil. Kab. Sula UU No. 6/2013,
82.08.08.2001,,,,,,,,,,1,Tabona,,,,,
82.08.08.2002,,,,,,,,,,2,Kabunu,,,,"Pemekaran desa Sofan Perda No. 5/2010, UU No. 6/2013",
82.08.08.2003,,,,,,,,,,3,Peleng,,,,"Pemekaran desa Tabona Perda No. 5/2010, UU No. 6/2013",
82.08.08.2004,,,,,,,,,,4,Fayaunana,,,,"Pemekaran desa Tabona Perda No. 5/2010, UU No. 6/2013",
82.08.08.2005,,,,,,,,,,5,Habunuha,,,,"Pemekaran desa Tabona Perda No. 5/2010, UU No. 6/2013",
82.08.08.2006,,,,,,,,,,6,Kataga,,,,"Pemekaran desa Tabona Perda No. 5/2010, UU No. 6/2013",
82.08.08.2007,,,,,,,,,,7,Wolio,,,,"Pemekaran desa Tabona Perda No. 5/2010, UU No. 6/2013",
82.71,9,KOTA TERNATE,,,,,7,,77,,,-,"111,39",215.524,,
82.71.01,,,,,1,Pulau Ternate,,,13,,,-,,,,
82.71.01.1001,,,,,,,,1,Jambula,,,,,,,
82.71.01.1002,,,,,,,,2,Foramadiahi,,,,,,,
,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,LUAS,JUMLAH,,,,,,,
,NAMA PROVINSI /,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,,,
K O D E,KABUPATEN / KOTA,,,,,,,(Km2),(Jiwa) *),,,,,,,
,,KAB,KOTA,KECAMATAN,,KELURAHAN,D E S A,,,,,,,,,
82.71.01.1003,,,,,3,Kastela,,,,,,,,,,
82.71.01.1004,,,,,4,Rua,,,,,,,,,,
82.71.01.1005,,,,,5,Afe Taduma,,,,"Perubahan nama Kel. Aftador, Perda No. 5/2007",,,,,,
82.71.01.1006,,,,,6,Togafo,,,,,,,,,,
82.71.01.1007,,,,,7,Loto,,,,,,,,,,
82.71.01.1008,,,,,8,Takome,,,,,,,,,,
82.71.01.1009,,,,,9,Sulamadaha,,,,,,,,,,
82.71.01.1010,,,,,10,Tobololo,,,,,,,,,,
82.71.01.1011,,,,,11,Bula,,,,,,,,,,
82.71.01.1012,,,,,12,Kulaba,,,,,,,,,,
,,,,,,Dorari Isa,,,,Menjadi wil. Kec. Pulau Hiri Perda No. 8/2009,,,,,,
,,,,,,Togolobe,,,,Menjadi wil. Kec. Pulau Hiri  Perda No. 8/2009,,,,,,
,,,,,,Faudu,,,,Menjadi wil. Kec. Pulau Hiri Perda No. 8/2009,,,,,,
,,,,,,Tomajiko,,,,Menjadi wil. Kec. Pulau Hiri Perda No. 8/2009,,,,,,
,,,,,,Mayau,,,,"Menjadi wil. Kec. Pulau Batang Dua, Perda No. 6/2007",,,,,,
,,,,,,Tifure,,,,"Menjadi wil. Kec. Pulau Batang Dua, Perda No. 6/2007",,,,,,
82.71.01.1019,,,,,13,Dorpedu,,,,Perda No. 5/2007,,,,,,
,,,,,,,,,,,,,,,,
Lelewi,"Perda No. 5/2007, Menjadi wil Kec. Pulau Batang Dua, Perda No.",,,,,,,,,,,,,,,
6/2007,,,,,,,,,,,,,,,,
,,,,Pante Sagu,,"Perda No. 5/2007, Menjadi wil Kec. Pulau Batang Dua, Perda No.",,,,,,,,,,
,,,,,,6/2007,,,,,,,,,,
,,,,Mado,,Menjadi wil. Kec. Pulau Hiri Perda No. 8/2009,,,,,,,,,,
,,,,Tafraka,,Menjadi wil. Kec. Pulau Hiri Perda No. 8/2009,,,,,,,,,,
82.71.02,2,Kota Ternate Selatan,,17,-,,,,,,,,,,,
82.71.02.1001,,,1,Sasa,,,,,,,,,,,,
82.71.02.1002,,,2,Gambesi,,,,,,,,,,,,
82.71.02.1003,,,3,Fitu,,,,,,,,,,,,
82.71.02.1004,,,4,Kalumata,,,,,,,,,,,,
82.71.02.1005,,,5,Kayu Merah,,,,,,,,,,,,
82.71.02.1006,,,6,Bastiong Talangame,,"Perubahan nama Kel. Bastiong, Perda No. 5/2007",,,,,,,,,,
82.71.02.1007,,,7,Ubo-Ubo,,,,,,,,,,,,
82.71.02.1008,,,8,Mangga Dua,,,,,,,,,,,,
82.71.02.1009,,,9,Jati,,,,,,,,,,,,
82.71.02.1010,,,10,Toboko,,,,,,,,,,,,
82.71.02.1011,,,11,Tanah Tinggi,,,,,,,,,,,,
,,,,Takoma,,"Menjadi wil. Kec. Kota Ternate Tengah, Perda No. 7/2007",,,,,,,,,,
,,,,,,,,,,,,,,,,
55,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,JUMLAH,,,,,N A M A   /   J U M L A H,,,LUAS,JUMLAH,,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,,
,,KAB,KOTA,,KECAMATAN,,KELURAHAN,D E S A,,,,,,,,
,,,,,,,Tanah Raja,,,,,"Menjadi wil. Kec. Kota Ternate Tengah, Perda No. 7/2007",,,,
,,,,,,,Muhajirin,,,,,"Menjadi wil. Kec. Kota Ternate Tengah, Perda No. 7/2007",,,,
,,,,,,,Stadion,,,,,"Menjadi wil. Kec. Kota Ternate Tengah, Perda No. 7/2007",,,,
,,,,,,,Maliaro,,,,,"Menjadi wil. Kec. Kota Ternate Tengah, Perda No. 7/2007",,,,
,,,,,,,Kampung Pisang,,,,,"Menjadi wil. Kec. Kota Ternate Tengah, Perda No. 7/2007",,,,
,,,,,,,Marikurubu,,,,,"Menjadi wil. Kec. Kota Ternate Tengah, Perda No. 7/2007",,,,
,,,,,,,Kota Baru,,,,,"Menjadi wil. Kec. Kota Ternate Tengah, Perda No. 7/2007",,,,
82.71.02.1020,,,,,,12,Tanah Tinggi Barat,,,,,Perda No. 5/2007,,,,
82.71.02.1021,,,,,,13,Mangga Dua Utara,,,,,Perda No. 5/2007,,,,
82.71.02.1022,,,,,,14,Jati Perumnas,,,,,Perda No. 5/2007,,,,
82.71.02.1023,,,,,,15,Tabona,,,,,Perda No. 5/2007,,,,
82.71.02.1024,,,,,,16,Bastiong Karance,,,,,Perda No. 5/2007,,,,
82.71.02.1025,,,,,,17,Ngade,,,,,Perda No. 5/2007,,,,
82.71.03,,,,3,Kota Ternate Utara,,14,,-,,,,,,,
,,,,,,,Gamalama,,,,,"Menjadi wil. Kec. Kota Ternate Tengah, Perda No. 7/2007",,,,
,,,,,,,Kalumpang,,,,,"Menjadi wil. Kec. Kota Ternate Tengah, Perda No. 7/2007",,,,
,,,,,,,Moya,,,,,"Menjadi wil. Kec. Kota Ternate Tengah, Perda No. 7/2007",,,,
,,,,,,,Santiong,,,,,"Menjadi wil. Kec. Kota Ternate Tengah, Perda No. 7/2007",,,,
,,,,,,,Makassar Barat,,,,,"Menjadi wil. Kec. Kota Ternate Tengah, Perda No. 7/2007",,,,
,,,,,,,Makassar Timur,,,,,"Menjadi wil. Kec. Kota Ternate Tengah, Perda No. 7/2007",,,,
82.71.03.1007,,,,,,1,Soa,,,,,,,,,
82.71.03.1008,,,,,,2,Soa Sio,,,,,,,,,
82.71.03.1009,,,,,,3,Kasturian,,,,,,,,,
82.71.03.1010,,,,,,4,Salero,,,,,,,,,
82.71.03.1011,,,,,,5,Toboleu,,,,,,,,,
82.71.03.1012,,,,,,6,Sangaji,,,,,Perda No 7/2007. Koreksi nama Surat Dukcapil Kota Ternate No,,,,
,,,,,,,,,,,,470/680/2015 tgl 29 Sept 2015 ttg permohonan perubahan nama,,,,
,,,,,,,,,,,,kode-nama wil,,,,
82.71.03.1013,,,,,,7,Dufa-Dufa,,,,,,,,,
82.71.03.1014,,,,,,8,Tafure,,,,,,,,,
82.71.03.1015,,,,,,9,Tabam,,,,,,,,,
82.71.03.1016,,,,,,10,Sango,,,,,,,,,
82.71.03.1017,,,,,,11,Tarau,,,,,,,,,
,,,,,,,,,,,,,,,,
Salahuddin,"Perda No. 5/2007, Menjadi wil. Kec. Kota Ternate Tengah, Perda",,,,,,,,,,,,,,,
No. 7/2007,,,,,,,,,,,,,,,,
82.71.03.1019,12,Sangaji utara,Perda No. 5/2007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
56,,,,,,,,,,,,,,,,
